sks225a	20		100	0.8	0.3	4004.0	0.074
sks226a	20		100	0.8	0.3	3024.0	0.073
sks227a	20		100	0.8	0.3	2001.0	0.073
sks228a	20		100	0.8	0.3	2126.0	0.072
sks232a	20		100	0.8	0.3	4357.0	0.07
sks233a	20		100	0.8	0.3	4571.0	0.072
sks234a	20		100	0.8	0.3	5191.0	0.073
sks235a	20		100	0.8	0.3	3153.0	0.071
sks236a	20		100	0.8	0.3	2982.0	0.073
sks237a	20		100	0.8	0.3	1955.0	0.072
sks238a	20		100	0.8	0.3	2308.0	0.069
sks242a	20		100	0.8	0.3	3002.0	0.073
sks243a	20		100	0.8	0.3	2742.0	0.071
sks244a	20		100	0.8	0.3	2496.0	0.071
sks245a	20		100	0.8	0.3	2313.0	0.072
sks246a	20		100	0.8	0.3	1767.0	0.078
sks247a	20		100	0.8	0.3	1620.0	0.077
sks248a	20		100	0.8	0.3	1989.0	0.086
sks252a	20		100	0.8	0.3	4096.0	0.073
sks253a	20		100	0.8	0.3	3169.0	0.072
sks254a	20		100	0.8	0.3	2875.0	0.076
sks255a	20		100	0.8	0.3	2388.0	0.07
sks256a	20		100	0.8	0.3	2272.0	0.074
sks257a	20		100	0.8	0.3	1294.0	0.075
sks258a	20		100	0.8	0.3	1248.0	0.075
sks262a	20		100	0.8	0.3	4083.0	0.073
sks263a	20		100	0.8	0.3	3049.0	0.076
sks264a	20		100	0.8	0.3	2793.0	0.075
sks265a	20		100	0.8	0.3	2697.0	0.072
sks266a	20		100	0.8	0.3	1418.0	0.074
sks267a	20		100	0.8	0.3	1292.0	0.072
sks268a	20		100	0.8	0.3	729.0	0.076
sks272a	20		100	0.8	0.3	3151.0	0.071
sks273a	20		100	0.8	0.3	2975.0	0.072
sks274a	20		100	0.8	0.3	2722.0	0.072
sks275a	20		100	0.8	0.3	4894.0	0.073
sks276a	20		100	0.8	0.3	1711.0	0.073
sks277a	20		100	0.8	0.3	3213.0	0.073
sks278a	20		100	0.8	0.3	3039.0	0.073
sks282a	20		100	0.8	0.3	4378.0	0.073
sks283a	20		100	0.8	0.3	3107.0	0.073
sks284a	20		100	0.8	0.3	3850.0	0.072
sks285a	20		100	0.8	0.3	4452.0	0.074
sks286a	20		100	0.8	0.3	5206.0	0.073
sks287a	20		100	0.8	0.3	3140.0	0.072
sks288a	20		100	0.8	0.3	3421.0	0.075
sks322a	30		100	0.8	0.3	11815.0	0.094
sks323a	30		100	0.8	0.3	9722.0	0.097
sks324a	30		100	0.8	0.3	11030.0	0.098
sks325a	30		100	0.8	0.3	7595.0	0.094
sks326a	30		100	0.8	0.3	7413.0	0.095
sks327a	30		100	0.8	0.3	5737.0	0.095
sks328a	30		100	0.8	0.3	3367.0	0.097
sks332a	30		100	0.8	0.3	9223.0	0.093
sks333a	30		100	0.8	0.3	8359.0	0.092
sks334a	30		100	0.8	0.3	7049.0	0.095
sks335a	30		100	0.8	0.3	10186.0	0.092
sks336a	30		100	0.8	0.3	8231.0	0.09
sks337a	30		100	0.8	0.3	5146.0	0.099
sks338a	30		100	0.8	0.3	6933.0	0.093
sks342a	30		100	0.8	0.3	8852.0	0.092
sks343a	30		100	0.8	0.3	6678.0	0.092
sks344a	30		100	0.8	0.3	5661.0	0.092
sks345a	30		100	0.8	0.3	6497.0	0.091
sks346a	30		100	0.8	0.3	3607.0	0.091
sks347a	30		100	0.8	0.3	3839.0	0.093
sks348a	30		100	0.8	0.3	6005.0	0.09
sks352a	30		100	0.8	0.3	7635.0	0.092
sks353a	30		100	0.8	0.3	7884.0	0.094
sks354a	30		100	0.8	0.3	4736.0	0.092
sks355a	30		100	0.8	0.3	6194.0	0.094
sks356a	30		100	0.8	0.3	4237.0	0.094
sks357a	30		100	0.8	0.3	4118.0	0.095
sks358a	30		100	0.8	0.3	3106.0	0.099
sks362a	30		100	0.8	0.3	6635.0	0.094
sks363a	30		100	0.8	0.3	5012.0	0.093
sks364a	30		100	0.8	0.3	5950.0	0.094
sks365a	30		100	0.8	0.3	3065.0	0.092
sks366a	30		100	0.8	0.3	4417.0	0.09
sks367a	30		100	0.8	0.3	2614.0	0.091
sks368a	30		100	0.8	0.3	3488.0	0.09
sks372a	30		100	0.8	0.3	10396.0	0.091
sks373a	30		100	0.8	0.3	6131.0	0.09
sks374a	30		100	0.8	0.3	5621.0	0.091
sks375a	30		100	0.8	0.3	6074.0	0.091
sks376a	30		100	0.8	0.3	6361.0	0.09
sks377a	30		100	0.8	0.3	6176.0	0.091
sks378a	30		100	0.8	0.3	8147.0	0.09
sks382a	30		100	0.8	0.3	11154.0	0.09
sks383a	30		100	0.8	0.3	11161.0	0.092
sks384a	30		100	0.8	0.3	7933.0	0.093
sks385a	30		100	0.8	0.3	9148.0	0.093
sks386a	30		100	0.8	0.3	9163.0	0.09
sks387a	30		100	0.8	0.3	10512.0	0.092
sks388a	30		100	0.8	0.3	11317.0	0.089
sks422a	40		100	0.8	0.3	26023.0	0.11
sks423a	40		100	0.8	0.3	18874.0	0.109
sks424a	40		100	0.8	0.3	16951.0	0.11
sks425a	40		100	0.8	0.3	13474.0	0.111
sks426a	40		100	0.8	0.3	13563.0	0.113
sks427a	40		100	0.8	0.3	10832.0	0.11
sks428a	40		100	0.8	0.3	8047.0	0.108
sks432a	40		100	0.8	0.3	14484.0	0.109
sks433a	40		100	0.8	0.3	19396.0	0.108
sks434a	40		100	0.8	0.3	15618.0	0.117
sks435a	40		100	0.8	0.3	12938.0	0.109
sks436a	40		100	0.8	0.3	10529.0	0.111
